Location ID,Latitude,Longitude,Equipment Lane Count,Lane Count,Electricity Number,Billing Month,Electricity Consumption (kWh),Feeder Line Category,Power Outage Group,Billing Period (Start),Billing Period (End),Billing Date,Lighting Usage Category,Number of Usage Days Last Year (Second Half),Billed kWh - Regular (Peak),Number of Usage Days Same Period Last Year,Average Electricity Consumption,Electricity Usage Same Period Last Year,Electricity Usage Last Year (Second Half),Number of Usage Days This Period,Unnamed: 21,Station
01F1572S,24.339147,120.72085,4,3,07-61-9049-70-2,2024-10,3310,GJ30,E,2024-08-20,2024-10-20,2024-10-25,D12,58,3310,64,1934,3390,3107,62,01F-157.2S,后里
01F1572S,24.339147,120.72085,4,3,07-61-9049-70-2,2024-12,3014,GJ30,E,2024-10-21,2024-12-18,2024-12-25,D12,68,3014,58,1643,3107,3557,59,01F-157.2S,后里
03F2066S,24.070333,120.639711,4,3,07-70-8231-31-5,2024-06,3627,GP27,D,2024-04-02,2024-06-03,2024-06-13,B21,59,3627,61,3557,3543,3560,63,03F-206.6SN,員林
03F2066S,24.070333,120.639711,4,3,07-70-8231-31-5,2024-08,3690,GP27,D,2024-06-04,2024-08-05,2024-08-12,B21,61,3690,59,4147,3560,3665,63,03F-206.6SN,員林
03F2066S,24.070333,120.639711,4,3,07-70-8231-31-5,2024-10,3443,GP27,D,2024-08-06,2024-10-03,2024-10-11,B21,63,3443,61,3826,3665,3653,59,03F-206.6SN,員林
03F2066S,24.070333,120.639711,4,3,07-70-8231-31-5,2024-12,3522,GP27,D,2024-10-04,2024-12-04,2024-12-11,B21,62,3522,63,3512,3653,3415,62,03F-206.6SN,員林
03F2078N,24.067958,120.651433,5,4,07-70-8415-53-4,2024-06,2494,GP22,B,2024-04-02,2024-06-03,2024-06-13,B21,59,2494,61,3557,2384,2394,63,03F-207.8N,員林
03F2078N,24.067958,120.651433,5,4,07-70-8415-53-4,2024-08,2539,GP22,B,2024-06-04,2024-08-05,2024-08-12,B21,61,2539,59,4147,2394,2415,63,03F-207.8N,員林
03F2078N,24.067958,120.651433,5,4,07-70-8415-53-4,2024-10,2359,GP22,B,2024-08-06,2024-10-03,2024-10-11,B21,63,2359,61,3826,2415,2422,59,03F-207.8N,員林
03F2078N,24.067958,120.651433,5,4,07-70-8415-53-4,2024-12,2400,GP22,B,2024-10-04,2024-12-04,2024-12-11,B21,62,2400,63,3512,2422,2316,62,03F-207.8N,員林
03F2079S,24.067778,120.652361,5,4,07-70-8415-85-2,2024-06,2561,GP22,B,2024-04-02,2024-06-03,2024-06-13,B21,59,2561,61,3557,2428,2455,63,03F-207.9S,員林
03F2079S,24.067778,120.652361,5,4,07-70-8415-85-2,2024-08,2613,GP22,B,2024-06-04,2024-08-05,2024-08-12,B21,61,2613,59,4147,2455,2511,63,03F-207.9S,員林
03F2079S,24.067778,120.652361,5,4,07-70-8415-85-2,2024-10,2422,GP22,B,2024-08-06,2024-10-03,2024-10-11,B21,63,2422,61,3826,2511,2516,59,03F-207.9S,員林
03F2079S,24.067778,120.652361,5,4,07-70-8415-85-2,2024-12,2466,GP22,B,2024-10-04,2024-12-04,2024-12-11,B21,62,2466,63,3512,2516,2364,62,03F-207.9S,員林
01F1906S,24.113572,120.568131,4,3,07-73-7854-17-2,2024-06,3523,HA22,D,2024-03-27,2024-05-27,2024-06-05,D12,61,3523,59,3082,3435,3452,62,01F-190.6SN,員林
01F1906S,24.113572,120.568131,4,3,07-73-7854-17-2,2024-08,4002,HA22,D,2024-05-28,2024-07-29,2024-08-05,D12,60,4002,61,3754,3452,3607,63,01F-190.6SN,員林
01F1906S,24.113572,120.568131,4,3,07-73-7854-17-2,2024-10,3639,HA22,D,2024-07-30,2024-09-26,2024-10-03,D12,62,3639,60,3731,3607,3543,59,01F-190.6SN,員林
01F1906S,24.113572,120.568131,4,3,07-73-7854-17-2,2024-12,3763,HA22,D,2024-09-27,2024-11-27,2024-12-04,D12,62,3763,62,3396,3543,3532,62,01F-190.6SN,員林
03F1710N,24.292881,120.601964,4,3,07-74-7284-93-6,2024-05,3601,GI25,D,2024-03-06,2024-05-07,2024-05-14,B12,60,3601,58,無,3122,3245,63,03F-171.0N,后里
03F1710N,24.292881,120.601964,4,3,07-74-7284-93-6,2024-07,3373,GI25,D,2024-05-08,2024-07-04,2024-07-11,B12,60,3373,60,無,3245,3510,58,03F-171.0N,后里
03F1710N,24.292881,120.601964,4,3,07-74-7284-93-6,2024-09,3726,GI25,D,2024-07-05,2024-09-05,2024-09-12,B12,61,3726,60,無,3510,3577,63,03F-171.0N,后里
03F1710N,24.292881,120.601964,4,3,07-74-7284-93-6,2024-11,3486,GI25,D,2024-09-06,2024-11-06,2024-11-13,B12,64,3486,61,無,3577,3592,62,03F-171.0N,后里
03F1739S,24.269464,120.590806,4,3,07-74-8591-96-3,2024-05,3435,GM32,D,2024-03-06,2024-05-07,2024-05-14,B21,60,3435,58,2813,3172,3346,63,03F-173.9S,后里
03F1739S,24.269464,120.590806,4,3,07-74-8591-96-3,2024-07,2173,GM32,D,2024-05-08,2024-07-04,2024-07-11,B21,60,2173,60,2848,3346,3398,58,03F-173.9S,后里
03F1739S,24.269464,120.590806,4,3,07-74-8591-96-3,2024-09,4561,GM32,D,2024-07-05,2024-09-05,2024-09-12,B21,61,4561,60,3461,3398,3302,63,03F-173.9S,后里
03F1739S,24.269464,120.590806,4,3,07-74-8591-96-3,2024-11,3529,GM32,D,2024-09-06,2024-11-06,2024-11-13,B21,64,3529,61,2901,3302,3466,62,03F-173.9S,后里
01F1774S,24.184592,120.635611,4,3,07-76-1723-73-2,2024-06,1212,HR23,A,2024-04-10,2024-06-10,2024-06-19,B13,59,*1212,56,2537,2532,3111,62,01F-177.4SN,員林
01F1774S,24.184592,120.635611,4,3,07-76-1723-73-2,2024-08,515,HR23,A,2024-06-11,2024-08-11,2024-08-16,B13,62,*515,59,3382,3111,3043,62,01F-177.4SN,員林
01F1774S,24.184592,120.635611,4,3,07-76-1723-73-2,2024-10,3324,HR23,A,2024-08-12,2024-10-10,2024-10-17,B13,62,*3324,62,3200,3043,1673,60,01F-177.4SN,員林
01F1774S,24.184592,120.635611,4,3,07-76-1723-73-2,2024-12,2530,HP25,A,2024-10-11,2024-12-10,2024-12-17,B13,62,2530,62,2633,1673,3363,61,01F-177.4SN,員林
03F1992N,24.102525,120.578747,4,3,08-01-2793-97-8,2024-06,4816,9N23,A,2024-03-25,2024-05-23,2024-06-03,G08,59,4816,60,2363,4190,5242,60,03F-199.2N,員林
03F1992N,24.102525,120.578747,4,3,08-01-2793-97-8,2024-08,5099,9N23,A,2024-05-24,2024-07-25,2024-08-01,G08,62,5099,59,2967,5242,4875,63,03F-199.2N,員林
03F1992N,24.102525,120.578747,4,3,08-01-2793-97-8,2024-10,4811,9N23,A,2024-07-26,2024-09-24,2024-10-01,G08,62,4811,62,2658,4875,4716,61,03F-199.2N,員林
03F1992N,24.102525,120.578747,4,3,08-01-2793-97-8,2024-12,4831,9N23,A,2024-09-25,2024-11-25,2024-12-02,G08,62,4831,62,2423,4716,4553,62,03F-199.2N,員林
03F1944S,24.119011,120.536692,4,3,08-02-1362-70-5,2024-06,2165,9K40,A,2024-03-26,2024-05-26,2024-06-04,B21,61,2165,60,3083,2144,2231,62,03F-194.4S,后里
03F1944S,24.119011,120.536692,4,3,08-02-1362-70-5,2024-08,2434,9K40,A,2024-05-27,2024-07-28,2024-08-02,B21,60,2434,61,3722,2231,2150,63,03F-194.4S,后里
03F1944S,24.119011,120.536692,4,3,08-02-1362-70-5,2024-10,2150,9K40,A,2024-07-29,2024-09-25,2024-10-02,B21,62,2150,60,3658,2150,2233,59,03F-194.4S,后里
03F1944S,24.119011,120.536692,4,3,08-02-1362-70-5,2024-12,2261,9K40,A,2024-09-26,2024-11-26,2024-12-03,B21,62,2261,62,3100,2233,2191,62,03F-194.4S,后里
03F1941N,24.120947,120.534547,4,3,08-02-1365-70-8,2024-06,2132,9K40,A,2024-03-26,2024-05-26,2024-06-04,B21,61,2132,60,3083,2167,2311,62,03F-194.1N,后里
03F1941N,24.120947,120.534547,4,3,08-02-1365-70-8,2024-08,2633,9K40,A,2024-05-27,2024-07-28,2024-08-02,B21,60,2633,61,3722,2311,2423,63,03F-194.1N,后里
03F1941N,24.120947,120.534547,4,3,08-02-1365-70-8,2024-10,2258,9K40,A,2024-07-29,2024-09-25,2024-10-02,B21,62,2258,60,3658,2423,2307,59,03F-194.1N,后里
03F1941N,24.120947,120.534547,4,3,08-02-1365-70-8,2024-12,2264,9K40,A,2024-09-26,2024-11-26,2024-12-03,B21,62,2264,62,3100,2307,2154,62,03F-194.1N,后里
01F1960S,24.085622,120.52785,5,4,08-06-1795-88-2,2024-05,4243,IH21,A,2024-03-04,2024-05-05,2024-05-10,G08,57,4243,60,3552,3471,3662,63,01F-196.0SN,員林
01F1960S,24.085622,120.52785,5,4,08-06-1795-88-2,2024-07,3919,IH21,A,2024-05-06,2024-07-02,2024-07-09,G08,62,3919,57,3702,3662,4144,58,01F-196.0SN,員林
01F1960S,24.085622,120.52785,5,4,08-06-1795-88-2,2024-09,4415,IH21,A,2024-07-03,2024-09-03,2024-09-10,G08,59,4415,62,4208,4144,3943,63,01F-196.0SN,員林
01F1960S,24.085622,120.52785,5,4,08-06-1795-88-2,2024-11,4131,IH21,A,2024-09-04,2024-11-04,2024-11-11,G08,67,4131,59,3524,3943,4362,62,01F-196.0SN,員林
01F2011S,24.040639,120.522786,4,3,08-45-2853-98-4,2024-06,3639,IK40,B,2024-04-17,2024-06-17,2024-06-26,G08,59,3639,56,1910,3294,3691,62,01F-201.1SN,員林
01F2011S,24.040639,120.522786,4,3,08-45-2853-98-4,2024-08,3832,IK40,B,2024-06-18,2024-08-18,2024-08-23,G08,66,3832,59,2159,3691,3783,62,01F-201.1SN,員林
01F2011S,24.040639,120.522786,4,3,08-45-2853-98-4,2024-10,3812,IK40,B,2024-08-19,2024-10-17,2024-10-24,G08,58,3812,66,2137,3783,3375,60,01F-201.1SN,員林
01F2011S,24.040639,120.522786,4,3,08-45-2853-98-4,2024-12,3514,IK40,B,2024-10-18,2024-12-17,2024-12-24,G08,68,3514,58,1887,3375,3766,61,01F-201.1SN,員林
01F2089S,23.971794,120.506117,4,3,08-55-3004-86-7,2024-06,3528,ID21,E,2024-03-26,2024-05-26,2024-06-04,G08,61,3528,60,1665,3569,3890,62,01F-208.9SN,員林
01F2089S,23.971794,120.506117,4,3,08-55-3004-86-7,2024-08,3667,IP29,B,2024-05-27,2024-07-28,2024-08-02,G08,60,3667,61,1923,3890,3671,63,01F-208.9SN,員林
01F2089S,23.971794,120.506117,4,3,08-55-3004-86-7,2024-10,3456,IP29,B,2024-07-29,2024-09-25,2024-10-02,G08,62,3456,60,1885,3671,3740,59,01F-208.9SN,員林
01F2089S,23.971794,120.506117,4,3,08-55-3004-86-7,2024-12,3655,IP29,B,2024-09-26,2024-11-26,2024-12-03,G08,62,3655,62,1684,3740,3517,62,01F-208.9SN,員林
01F2249S,23.830569,120.484881,4,3,08-70-3349-79-3,2024-06,3350,IF28,E,2024-04-12,2024-06-12,2024-06-21,G08,61,3350,56,4400,3030,3294,62,01F-224.9SN,員林
01F2249S,23.830569,120.484881,4,3,08-70-3349-79-3,2024-08,3535,IF28,E,2024-06-13,2024-08-13,2024-08-20,G08,64,3535,61,4491,3294,3526,62,01F-224.9SN,員林
01F2249S,23.830569,120.484881,4,3,08-70-3349-79-3,2024-10,3466,IF28,E,2024-08-14,2024-10-14,2024-10-21,G08,58,3466,64,3565,3526,3062,62,01F-224.9SN,員林
01F2249S,23.830569,120.484881,4,3,08-70-3349-79-3,2024-12,3146,IF28,E,2024-10-15,2024-12-12,2024-12-19,G08,69,3146,58,4220,3062,3594,59,01F-224.9SN,員林
01F2156S,23.912769,120.49765,4,3,08-72-1337-64-0,2024-05,3268,IX33,F,2024-03-04,2024-05-05,2024-05-10,G08,57,3268,60,981,2822,3235,63,01F-215.6SN,員林
01F2156S,23.912769,120.49765,4,3,08-72-1337-64-0,2024-07,3326,IX33,F,2024-05-06,2024-07-02,2024-07-09,G08,62,3326,57,1208,3235,3386,58,01F-215.6SN,員林
01F2156S,23.912769,120.49765,4,3,08-72-1337-64-0,2024-09,3473,IX33,F,2024-07-03,2024-09-03,2024-09-10,G08,59,3473,62,1473,3386,3170,63,01F-215.6SN,員林
01F2156S,23.912769,120.49765,4,3,08-72-1337-64-0,2024-11,3383,IX33,F,2024-09-04,2024-11-04,2024-11-11,G08,67,3383,59,1294,3170,3461,62,01F-215.6SN,員林
,,,,,08-87-8620-12-3,2024-05,2831,IX32,F,2024-04-18,2024-05-20,2024-05-27, ,28,2831,28,無,3045,3486,33,員林收費站,員林
,,,,,08-87-8620-12-3,2024-06,2791,IX32,F,2024-05-21,2024-06-18,2024-06-27, ,30,2791,28,無,3486,4071,29,員林收費站,員林
,,,,,08-87-8620-12-3,2024-07,3408,IX32,F,2024-06-19,2024-07-17,2024-07-24, ,31,3408,30,無,4071,3896,29,員林收費站,員林
,,,,,08-87-8620-12-3,2024-08,3388,IX32,F,2024-07-18,2024-08-19,2024-08-26, ,31,3388,31,無,3896,4243,33,員林收費站,員林
,,,,,08-87-8620-12-3,2024-09,3369,IX32,F,2024-08-20,2024-09-19,2024-09-26, ,33,3369,31,無,4243,3899,31,員林收費站,員林
,,,,,08-87-8620-12-3,2024-10,2881,IX32,F,2024-09-20,2024-10-20,2024-10-25, ,28,2881,33,無,3899,2399,31,員林收費站,員林
,,,,,08-87-8620-12-3,2024-11,2429,IX32,F,2024-10-21,2024-11-19,2024-11-26, ,30,2429,28,無,2399,2028,30,員林收費站,員林
,,,,,08-87-8620-12-3,2024-12,1820,IX32,F,2024-11-20,2024-12-18,2024-12-25, ,34,1820,30,無,2028,2081,29,員林收費站,員林
03F2899S,23.511683,120.486328,4,3,09-28-4746-20-4,2024-05,3224,JR27,B,2024-03-04,2024-05-05,2024-05-10,G08,57,3224,60,1572,2822,3165,63,03F-289.9S,新市
03F2899S,23.511683,120.486328,4,3,09-28-4746-20-4,2024-07,3177,JR27,B,2024-05-06,2024-07-02,2024-07-09,G08,62,3177,57,1667,3165,3155,58,03F-289.9S,新市
03F2899S,23.511683,120.486328,4,3,09-28-4746-20-4,2024-09,3211,JR27,B,2024-07-03,2024-09-03,2024-09-10,G08,59,3211,62,1799,3155,3140,63,03F-289.9S,新市
03F2899S,23.511683,120.486328,4,3,09-28-4746-20-4,2024-11,3231,JR27,B,2024-09-04,2024-11-04,2024-11-11,G08,67,3231,59,1468,3140,3132,62,03F-289.9S,新市
03F2923S,23.492078,120.494586,4,3,09-28-8611-20-1,2024-05,3524,JK24,H,2024-03-05,2024-05-06,2024-05-13,G08,57,3524,58,無,3068,2945,63,03F-292.3S,新市
03F2923S,23.492078,120.494586,4,3,09-28-8611-20-1,2024-07,2984,JK24,H,2024-05-07,2024-07-03,2024-07-10,G08,62,2984,57,無,2945,3396,58,03F-292.3S,新市
03F2923S,23.492078,120.494586,4,3,09-28-8611-20-1,2024-09,3155,JK24,H,2024-07-04,2024-09-04,2024-09-11,G08,61,3155,62,無,3396,3157,63,03F-292.3S,新市
03F2923S,23.492078,120.494586,4,3,09-28-8611-20-1,2024-11,3156,JK24,H,2024-09-05,2024-11-05,2024-11-12,G08,65,3156,61,無,3157,3719,62,03F-292.3S,新市
03F2985N,23.442486,120.4812,4,3,09-31-4860-61-9,2024-07,3076,JA33,H,2024-04-29,2024-06-26,2024-07-03,G08,60,3076,61,無,3100,3331,59,03F-298.5N,新市
03F2985N,23.442486,120.4812,4,3,09-31-4860-61-9,2024-09,3249,JW31,E,2024-06-27,2024-08-28,2024-09-04,G08,61,3249,60,無,3331,3237,63,03F-298.5N,新市
03F2985N,23.442486,120.4812,4,3,09-31-4860-61-9,2024-11,3224,JW31,E,2024-08-29,2024-10-29,2024-11-05,G08,63,3224,61,無,3237,3205,62,03F-298.5N,新市
03F2985N,23.442486,120.4812,4,3,09-31-4860-61-9,2025-01,2808,JW31,E,2024-10-30,2024-12-26,2025-01-06,G08,61,2808,63,無,3205,3030,58,03F-298.5N,新市
01F2514N,23.601989,120.435417,4,3,09-35-3669-42-4,2024-06,3564,JG32,A,2024-04-02,2024-06-03,2024-06-13,B21,59,3564,61,2569,3428,3409,63,01F-251.4N,新市
01F2514N,23.601989,120.435417,4,3,09-35-3669-42-4,2024-08,3537,JG32,A,2024-06-04,2024-08-05,2024-08-12,B21,61,3537,59,2939,3409,3308,63,01F-251.4N,新市
01F2514N,23.601989,120.435417,4,3,09-35-3669-42-4,2024-10,3363,JG32,A,2024-08-06,2024-10-03,2024-10-11,B21,63,3363,61,2553,3308,3345,59,01F-251.4N,新市
01F2514N,23.601989,120.435417,4,3,09-35-3669-42-4,2024-12,3242,JG32,A,2024-10-04,2024-12-04,2024-12-11,B21,62,3242,63,2426,3345,3254,62,01F-251.4N,新市
01F2674S,23.469403,120.3777,4,3,09-45-4965-10-9,2024-06,3430,JC28,H,2024-04-03,2024-06-04,2024-06-14,G08,61,3430,56,無,3027,2943,63,01F-267.4S,新市
01F2674S,23.469403,120.3777,4,3,09-45-4965-10-9,2024-08,3505,JC28,H,2024-06-05,2024-08-06,2024-08-13,G08,62,3505,61,無,2943,3804,63,01F-267.4S,新市
01F2674S,23.469403,120.3777,4,3,09-45-4965-10-9,2024-10,3781,JC28,H,2024-08-07,2024-10-06,2024-10-14,G08,60,3781,62,無,3804,3433,61,01F-267.4S,新市
01F2674S,23.469403,120.3777,4,3,09-45-4965-10-9,2024-12,2985,JV33,D,2024-10-07,2024-12-05,2024-12-12,G08,62,2985,60,無,3433,3166,60,01F-267.4S,新市
01F2714S,23.436367,120.361561,5,4,09-45-5636-51-3,2024-05,3885,JC21,F,2024-03-06,2024-05-07,2024-05-14,G08,60,3885,58,無,3580,4011,63,01F-271.4S,新市
01F2714S,23.436367,120.361561,5,4,09-45-5636-51-3,2024-07,3490,JC21,F,2024-05-08,2024-07-04,2024-07-11,G08,60,3490,60,無,4011,3791,58,01F-271.4S,新市
01F2714S,23.436367,120.361561,5,4,09-45-5636-51-3,2024-09,3791,JC21,F,2024-07-05,2024-09-05,2024-09-12,G08,61,*3791,60,無,3791,3536,63,01F-271.4S,新市
01F2714S,23.436367,120.361561,5,4,09-45-5636-51-3,2024-11,3700,JC28,H,2024-09-06,2024-11-06,2024-11-13,G08,64,3700,61,無,3536,3846,62,01F-271.4S,新市
01F2603N,23.526739,120.405583,4,3,09-55-5827-70-0,2024-05,3476,JP34,C,2024-03-08,2024-05-09,2024-05-16,G08,58,3476,60,1348,2985,3514,63,01F-260.3N,新市
01F2603N,23.526739,120.405583,4,3,09-55-5827-70-0,2024-07,3318,JP34,C,2024-05-10,2024-07-08,2024-07-15,G08,62,3318,58,1482,3514,3585,60,01F-260.3N,新市
01F2603N,23.526739,120.405583,4,3,09-55-5827-70-0,2024-09,3508,JP34,C,2024-07-09,2024-09-09,2024-09-16,G08,59,3508,62,1924,3585,3154,63,01F-260.3N,新市
01F2603N,23.526739,120.405583,4,3,09-55-5827-70-0,2024-11,3363,JP34,C,2024-09-10,2024-11-10,2024-11-15,G08,66,3363,59,1751,3154,1210,62,01F-260.3N,新市
03F2840S,23.558125,120.505061,4,3,09-56-2861-35-3,2024-06,3251,JN35,H,2024-04-12,2024-06-12,2024-06-21,F02,61,3251,56,1714,2813,3056,62,03F-284.0S,新市
03F2840S,23.558125,120.505061,4,3,09-56-2861-35-3,2024-08,3338,JF23,A,2024-06-13,2024-08-13,2024-08-20,F02,64,3338,61,1759,3056,3107,62,03F-284.0S,新市
03F2840S,23.558125,120.505061,4,3,09-56-2861-35-3,2024-10,3332,JN35,H,2024-08-14,2024-10-14,2024-10-21,F02,58,3332,64,1778,3107,3004,62,03F-284.0S,新市
03F2840S,23.558125,120.505061,4,3,09-56-2861-35-3,2024-12,3125,JN35,H,2024-10-15,2024-12-12,2024-12-19,F02,69,3125,58,1708,3004,3482,59,03F-284.0S,新市
01F3252N,22.991814,120.248175,4,3,10-18-1987-52-0,2024-05,3726,K517,B,2024-03-14,2024-05-15,2024-05-22,B21,60,3726,58,1552,3350,3600,63,01F-325.2N,新市
01F3252N,22.991814,120.248175,4,3,10-18-1987-52-0,2024-07,3468,K517,B,2024-05-16,2024-07-14,2024-07-19,B21,62,3468,60,1694,3600,3653,60,01F-325.2N,新市
01F3252N,22.991814,120.248175,4,3,10-18-1987-52-0,2024-09,3794,K517,B,2024-07-15,2024-09-15,2024-09-23,B21,59,3794,62,1794,3653,3463,63,01F-325.2N,新市
01F3252N,22.991814,120.248175,4,3,10-18-1987-52-0,2024-11,3586,K517,B,2024-09-16,2024-11-14,2024-11-21,B21,64,3586,59,1526,3463,3607,60,01F-325.2N,新市
01F3286N,22.960903,120.249822,4,3,10-34-3178-97-8,2024-05,3779,KH31,A,2024-03-06,2024-05-07,2024-05-14,G09,60,3779,58,無,3477,3522,63,01F-328.6N,新市
01F3286N,22.960903,120.249822,4,3,10-34-3178-97-8,2024-07,3490,KH31,A,2024-05-08,2024-07-04,2024-07-11,G09,60,3490,60,無,3522,3715,58,01F-328.6N,新市
01F3286N,22.960903,120.249822,4,3,10-34-3178-97-8,2024-09,3819,KH31,A,2024-07-05,2024-09-05,2024-09-12,G09,61,3819,60,無,3715,3574,63,01F-328.6N,新市
01F3286N,22.960903,120.249822,4,3,10-34-3178-97-8,2024-11,3712,KH31,A,2024-09-06,2024-11-06,2024-11-13,G09,64,3712,61,無,3574,3884,62,01F-328.6N,新市
01F3227N,23.014172,120.249997,4,3,10-39-0326-05-5,2024-05,3750,K517,B,2024-03-05,2024-05-06,2024-05-13,B21,57,3750,58,1129,3765,3878,63,01F-322.7N,新市
01F3227N,23.014172,120.249997,4,3,10-39-0326-05-5,2024-07,3434,K517,B,2024-05-07,2024-07-03,2024-07-10,B21,62,3434,57,1224,3878,4260,58,01F-322.7N,新市
01F3227N,23.014172,120.249997,4,3,10-39-0326-05-5,2024-09,3771,K517,B,2024-07-04,2024-09-04,2024-09-11,B21,61,3771,62,1329,4260,3898,63,01F-322.7N,新市
01F3227N,23.014172,120.249997,4,3,10-39-0326-05-5,2024-11,3670,K517,B,2024-09-05,2024-11-05,2024-11-12,B21,65,3670,61,1297,3898,3807,62,01F-322.7N,新市
01F3185N,23.051311,120.253025,4,3,10-39-4666-98-7,2024-06,3702,KY30,H,2024-04-02,2024-06-03,2024-06-13,G08,59,3702,61,3581,3385,3357,63,01F-318.5N,新市
01F3185N,23.051311,120.253025,4,3,10-39-4666-98-7,2024-08,3736,KY30,H,2024-06-04,2024-08-05,2024-08-12,G08,61,3736,59,7535,3357,3691,63,01F-318.5N,新市
01F3185N,23.051311,120.253025,4,3,10-39-4666-98-7,2024-10,3469,KY30,H,2024-08-06,2024-10-03,2024-10-11,G08,63,3469,61,3421,3691,3650,59,01F-318.5N,新市
01F3185N,23.051311,120.253025,4,3,10-39-4666-98-7,2024-12,3565,KY30,H,2024-10-04,2024-12-04,2024-12-11,G08,62,3565,63,3480,3650,3401,62,01F-318.5N,新市
03F3496S,23.040203,120.325172,4,3,10-41-1913-03-0,2024-05,3407,KK23,H,2024-03-14,2024-05-15,2024-05-22,G08,60,3407,58,2813,3077,3367,63,03F-349.6SN,田寮
03F3496S,23.040203,120.325172,4,3,10-41-1913-03-0,2024-07,3285,KK23,H,2024-05-16,2024-07-14,2024-07-19,G08,62,3285,60,2899,3367,3336,60,03F-349.6SN,田寮
03F3496S,23.040203,120.325172,4,3,10-41-1913-03-0,2024-09,3487,KK23,H,2024-07-15,2024-09-15,2024-09-23,G08,59,3487,62,2930,3336,3162,63,03F-349.6SN,田寮
03F3496S,23.040203,120.325172,4,3,10-41-1913-03-0,2024-11,3241,KK23,H,2024-09-16,2024-11-14,2024-11-21,G08,64,3241,59,2411,3162,3327,60,03F-349.6SN,田寮
03F3670S,22.901969,120.354767,4,3,10-42-8096-05-9,2024-06,3083,K622,A,2024-04-15,2024-06-13,2024-06-24,G08,61,3083,56,3276,3180,3134,60,03F-367.0SN,田寮
03F3670S,22.901969,120.354767,4,3,10-42-8096-05-9,2024-08,3149,K622,A,2024-06-14,2024-08-14,2024-08-21,G08,64,3149,61,2961,3134,3168,62,03F-367.0SN,田寮
03F3670S,22.901969,120.354767,4,3,10-42-8096-05-9,2024-10,3231,K622,A,2024-08-15,2024-10-15,2024-10-22,G08,60,3231,64,3000,3168,3036,62,03F-367.0SN,田寮
03F3670S,22.901969,120.354767,4,3,10-42-8096-05-9,2024-12,2920,K622,A,2024-10-16,2024-12-15,2024-12-20,G08,67,2920,60,2675,3036,3490,61,03F-367.0SN,田寮
03F3588S,22.969758,120.340164,4,3,10-42-9043-28-4,2024-06,3155,KR43,H,2024-04-16,2024-06-16,2024-06-25,G08,59,3155,56,2963,2932,3145,62,03F-358.8SN,田寮
03F3588S,22.969758,120.340164,4,3,10-42-9043-28-4,2024-08,3240,KR43,H,2024-06-17,2024-08-15,2024-08-22,G08,64,3240,59,3389,3145,3168,60,03F-358.8SN,田寮
03F3588S,22.969758,120.340164,4,3,10-42-9043-28-4,2024-10,3157,KR43,H,2024-08-16,2024-10-16,2024-10-23,G08,60,3157,64,3305,3168,2904,62,03F-358.8SN,田寮
03F3588S,22.969758,120.340164,4,3,10-42-9043-28-4,2024-12,3073,KR43,H,2024-10-17,2024-12-16,2024-12-23,G08,67,3073,60,2486,2904,3264,61,03F-358.8SN,田寮
,,,,,10-49-0055-61-9,2024-05,998,KL29,D,2024-04-02,2024-05-06,2024-05-13, ,27,998,34,無,877,876,35,善化作業室,新市
,,,,,10-49-0055-61-9,2024-06,867,KL29,D,2024-05-07,2024-06-03,2024-06-13, ,30,867,27,無,876,1042,28,善化作業室,新市
,,,,,10-49-0055-61-9,2024-07,1008,KL29,D,2024-06-04,2024-07-03,2024-07-10, ,29,1008,30,無,1042,1112,30,善化作業室,新市
,,,,,10-49-0055-61-9,2024-08,1124,KL29,D,2024-07-04,2024-08-05,2024-08-12, ,33,1124,29,無,1112,974,33,善化作業室,新市
,,,,,10-49-0055-61-9,2024-09,991,KL29,D,2024-08-06,2024-09-04,2024-09-11, ,28,991,33,無,974,922,30,善化作業室,新市
,,,,,10-49-0055-61-9,2024-10,954,KK24,E,2024-09-05,2024-10-03,2024-10-11, ,33,954,28,無,922,1023,29,善化作業室,新市
,,,,,10-49-0055-61-9,2024-11,1014,KK24,E,2024-10-04,2024-11-05,2024-11-12, ,30,1014,33,無,1023,775,33,善化作業室,新市
,,,,,10-49-0055-61-9,2024-12,734,KL29,D,2024-11-06,2024-12-04,2024-12-11, ,35,734,30,無,775,766,29,善化作業室,新市
03F3445S,23.085272,120.329033,4,3,10-50-2654-27-9,2024-05,3369,KJ25,H,2024-02-27,2024-05-02,2024-05-09,G08,61,3369,56,5864,2811,3254,66,03F-344.5SN,田寮
03F3445S,23.085272,120.329033,4,3,10-50-2654-27-9,2024-07,3197,KJ25,H,2024-05-03,2024-07-01,2024-07-08,G08,62,3197,61,4690,3254,3253,60,03F-344.5SN,田寮
03F3445S,23.085272,120.329033,4,3,10-50-2654-27-9,2024-09,3382,KJ25,H,2024-07-02,2024-09-02,2024-09-09,G08,59,3382,62,5365,3253,3299,63,03F-344.5SN,田寮
03F3445S,23.085272,120.329033,4,3,10-50-2654-27-9,2024-11,3298,KJ25,H,2024-09-03,2024-11-03,2024-11-08,G08,63,3298,59,5524,3299,3234,62,03F-344.5SN,田寮
03F3445S,23.085272,120.329033,4,3,10-50-2654-27-9,2025-01,2754,KJ25,H,2024-11-04,2024-12-29,2025-01-07,G08,61,2754,63,5273,3234,3079,56,03F-344.5SN,田寮
